Node Number = 1528
Cell Number = 2900
     977     1126     1282       74      977
     978       74     1369      920      978
     979      434     1126       74      979
     980       74      920      215      980
     981      215      434       74      981
     982      774     1241      330      982
     983      330      990      849      983
     984      360      774      330      984
     985      330     1241      990      985
     986      881     1327      586      986
     987      679     1215       75      987
     988      452      679       75      988
     989       75      767      452      989
     990      250     1062       75      990
     991       75     1215      250      991
     992       75     1062      767      992
     993      331     1150      441      993
     994      587      712      660      994
     995      660     1507      587      995
     996      587      955      934      996
     997      934     1010      587      997
     998      587     1507      955      998
     999      587     1010      712      999
    1000      285      573       76     1000
